valid_time,t2m,swvl1,tp,lai_hv,region_id
2021-08-31,1.3399652,-0.8421069,1.1079351,1.1088294,Moskovskaya
2021-09-30,0.31698656,0.14725691,1.2969434,0.22054124,Moskovskaya
2021-10-31,-0.09394647,0.32171598,-0.5429361,-0.47407585,Moskovskaya
2021-11-30,-0.53254515,0.92286414,1.1237131,-0.7221263,Moskovskaya
2021-12-31,-1.4887164,0.514307,0.53376234,-0.9596146,Moskovskaya
2022-01-31,-1.3759668,0.023733985,0.48848286,-1.0482787,Moskovskaya
2022-02-28,-0.9555628,0.22107585,-0.6327572,-0.9879025,Moskovskaya
2022-03-31,-1.0337801,0.6229799,-1.2460731,-0.8547696,Moskovskaya
2022-04-30,-0.2085058,1.380426,1.2068709,-0.41927427,Moskovskaya
2022-05-31,0.2956202,0.41606396,0.9160919,0.7266028,Moskovskaya
2022-06-30,1.1543674,-0.58094317,-0.3129156,1.6313858,Moskovskaya
2022-07-31,1.4045309,-1.8138102,0.30240768,1.6583241,Moskovskaya
2022-08-31,1.5392964,-2.8747725,-1.2625602,1.1088294,Moskovskaya
2022-09-30,0.34395543,-1.1879528,0.007658049,0.22054124,Moskovskaya
2022-10-31,0.0025285278,0.7320777,-0.7013429,-0.47407585,Moskovskaya
2022-11-30,-0.8282063,0.5389459,-1.1614803,-0.7221263,Moskovskaya
2022-12-31,-1.2065018,0.82503957,0.16011639,-0.9596146,Moskovskaya
2023-01-31,-1.3404759,0.8777389,-1.2412839,-1.0482787,Moskovskaya
2023-02-28,-1.2586803,0.269884,-1.0825716,-0.9879025,Moskovskaya
2023-03-31,-0.73882824,1.0923738,-0.4676855,-0.8547696,Moskovskaya
2023-04-30,0.1632193,0.17890266,-1.1966488,-0.41927427,Moskovskaya
2023-05-31,0.5777465,-0.8011672,-1.3249745,0.7266028,Moskovskaya
2023-06-30,1.0078106,-2.1055222,-1.0504111,1.6313858,Moskovskaya
2023-07-31,1.1819575,-0.39020458,0.4084109,1.6583241,Moskovskaya
2023-08-31,1.3055085,-0.4783225,-0.8794343,1.1088294,Moskovskaya
2023-09-30,0.8296062,-1.5798041,-1.6970742,0.22054124,Moskovskaya
2023-10-31,-0.15635885,0.3908003,0.26086745,-0.47407585,Moskovskaya
2023-11-30,-0.68973005,1.0242507,-0.17817758,-0.7221263,Moskovskaya
2023-12-31,-1.280819,0.7132821,-0.38197982,-0.9596146,Moskovskaya
2024-01-31,-1.8950906,0.43422118,-1.263861,-1.0482787,Moskovskaya
2024-02-29,-1.2886443,0.05687256,-0.90839374,-0.9866867,Moskovskaya
2024-03-31,-0.77755696,0.82544965,-1.4855672,-0.85435104,Moskovskaya
2024-04-30,0.31979886,1.0065521,0.20516446,-0.41927427,Moskovskaya
2024-05-31,0.5004751,-0.35245165,-0.8264849,0.7266028,Moskovskaya
2024-06-30,1.3199798,-0.21084334,2.856563,1.6313858,Moskovskaya
2024-07-31,1.5314713,-1.5272069,0.27409625,1.6583241,Moskovskaya
2024-08-31,1.24303,-0.90897655,0.048858393,1.1088294,Moskovskaya
2024-09-30,1.0764056,-3.1401155,-1.0913883,0.22054124,Moskovskaya
2024-10-31,0.08509032,0.08745237,0.64310545,-0.47407585,Moskovskaya
2024-11-30,-0.6211035,0.86462617,1.059072,-0.7221263,Moskovskaya
2024-12-31,-1.0003953,0.38507798,-0.18307693,-0.9596146,Moskovskaya
2025-01-31,-0.79880667,1.2147882,-0.36049798,-1.0482787,Moskovskaya
2025-02-28,-1.2819289,0.6125734,-1.662857,-0.9879025,Moskovskaya
2025-03-31,-0.3789765,0.8963521,-0.67495483,-0.8547696,Moskovskaya
2025-04-30,0.044807278,0.5618992,0.227868,-0.41927427,Moskovskaya
2025-05-31,0.6127518,0.019858308,0.21000344,0.7266028,Moskovskaya
2025-06-30,0.99222326,-0.2569252,2.452009,1.6313858,Moskovskaya
2025-07-31,1.4808596,0.24581109,2.0516355,1.6583241,Moskovskaya
2025-08-31,1.0283573,0.57689416,1.7278787,1.1088294,Moskovskaya
2025-09-30,0.6781215,-1.010786,-1.4656821,0.22054124,Moskovskaya
2025-10-31,0.0003499583,0.48031402,1.0436486,-0.47407585,Moskovskaya
2025-11-30,-0.39994562,1.1698505,0.76607865,-0.7221263,Moskovskaya
2018-01-31,-1.236438,0.8254495,-0.1456571,-1.0660584,Moskva
2018-02-28,-1.7401793,0.23375297,-0.048176434,-0.98617345,Moskva
2018-03-31,-1.4325682,0.07624063,-0.72605073,-0.8471266,Moskva
2018-04-30,-0.04890075,1.3156593,-0.37442297,-0.39503905,Moskva
2018-05-31,0.87045103,-0.40679735,-0.37883478,0.772611,Moskva
2018-06-30,1.0763341,-1.9223931,-0.14532116,1.522196,Moskva
2018-07-31,1.3714147,-0.30044672,1.4500375,1.622503,Moskva
2018-08-31,1.3249663,-2.36524,-0.9493307,1.20115,Moskva
2018-09-30,0.84619474,-2.0229683,0.07538241,0.30002365,Moskva
2018-10-31,-0.0012688376,-0.2700446,-0.4797442,-0.4864965,Moskva
2018-11-30,-0.79981273,-0.064982556,-1.3104635,-0.7742658,Moskva
2018-12-31,-1.3560276,-0.6813055,-0.2604968,-0.987158,Moskva
2019-01-31,-1.4784515,-0.91134393,0.19631131,-1.0660584,Moskva
2019-02-28,-0.9528213,-0.471494,-0.35642564,-0.98617345,Moskva
2019-03-31,-0.80051976,0.83190274,-0.5447234,-0.8471266,Moskva
2019-04-30,-0.041480258,1.0115751,-0.83823913,-0.39503905,Moskva
2019-05-31,0.91683936,-0.4373294,0.19047052,0.772611,Moskva
2019-06-30,1.3037875,-1.6032331,1.0193762,1.522196,Moskva
2019-07-31,0.99277705,0.092848025,0.955466,1.622503,Moskva
2019-08-31,0.96176946,0.08984579,1.600322,1.20115,Moskva
2019-09-30,0.54351383,-1.0444871,-0.6436744,0.30002365,Moskva
2019-10-31,0.13262825,0.4778708,0.22762367,-0.4864965,Moskva
2019-11-30,-0.5363648,0.5943296,-0.65770155,-0.7742658,Moskva
2019-12-31,-0.6645079,0.9343934,-0.4250728,-0.987158,Moskva
2020-01-31,-0.7555707,0.867308,-0.45810142,-1.0660584,Moskva
2020-02-29,-0.83699095,1.123579,-0.26467034,-0.98484695,Moskva
2020-03-31,-0.36899504,0.9735039,-0.27245814,-0.84669656,Moskva
2020-04-30,-0.26052836,0.4484327,-0.39127666,-0.39503905,Moskva
2020-05-31,0.44783655,0.5338914,2.6019301,0.772611,Moskva
2020-06-30,1.1911072,0.46106574,2.1724777,1.522196,Moskva
2020-07-31,1.2261864,0.38872242,1.9540107,1.622503,Moskva
2020-08-31,1.0699458,-0.95364124,-0.4181223,1.20115,Moskva
2020-09-30,0.72486925,-0.43798083,0.026754884,0.30002365,Moskva
2020-10-31,0.23547038,-0.07704122,-0.20480645,-0.4864965,Moskva
2020-11-30,-0.5387699,0.5529683,0.019540405,-0.7742658,Moskva
2020-12-31,-1.2119799,0.46221504,-0.6892422,-0.987158,Moskva
2021-01-31,-1.4232886,0.26387414,0.34904552,-1.0660584,Moskva
2021-02-28,-1.9528168,0.19566,0.622745,-0.98617345,Moskva
2021-03-31,-1.0498242,0.96622765,-0.77539456,-0.8471266,Moskva
2021-04-30,-0.08240501,1.3782537,0.91793823,-0.39503905,Moskva
2021-05-31,0.6847873,0.5240083,1.3460393,0.772611,Moskva
2021-06-30,1.3355495,-0.39056104,0.38610363,1.522196,Moskva
2021-07-31,1.598969,-2.731448,-0.8030451,1.622503,Moskva
2021-08-31,1.3341291,-0.7199312,0.95359975,1.20115,Moskva
2021-09-30,0.3196524,0.24333215,1.4663409,0.30002365,Moskva
2021-10-31,-0.1061247,0.3140693,-0.7235457,-0.4864965,Moskva
2021-11-30,-0.5335841,0.8900299,0.8746532,-0.7742658,Moskva
2021-12-31,-1.4822991,0.5523144,0.49135956,-0.987158,Moskva
2022-01-31,-1.3694041,0.07367598,0.6034849,-1.0660584,Moskva
2022-02-28,-0.9790061,0.2961858,-0.6666672,-0.98617345,Moskva
2022-03-31,-1.0479621,0.7302929,-1.2225822,-0.8471266,Moskva
2022-04-30,-0.21714167,1.3311124,1.3137728,-0.39503905,Moskva
2022-05-31,0.29588535,0.32434714,1.0652128,0.772611,Moskva
2022-06-30,1.1534523,-0.5099226,-0.32975283,1.522196,Moskva
2022-07-31,1.3894814,-1.3070343,0.7872812,1.622503,Moskva
2022-08-31,1.5374461,-2.8897738,-1.4490217,1.20115,Moskva
2022-09-30,0.34270927,-1.2022568,0.08759427,0.30002365,Moskva
2022-10-31,0.0016791583,0.78133094,-0.79284513,-0.4864965,Moskva
2022-11-30,-0.82299584,0.5163939,-1.1556512,-0.7742658,Moskva
2022-12-31,-1.1988369,0.8001288,0.14225076,-0.987158,Moskva
2023-01-31,-1.3307897,0.97870463,-1.2538326,-1.0660584,Moskva
2023-02-28,-1.2656939,0.3656257,-1.0734193,-0.98617345,Moskva
2023-03-31,-0.7732145,1.1184068,-0.23384146,-0.8471266,Moskva
2023-04-30,0.16015445,0.14368215,-1.0273708,-0.39503905,Moskva
2023-05-31,0.5569061,-0.80930644,-1.3134023,0.772611,Moskva
2023-06-30,1.0229167,-2.214213,-1.0009539,1.522196,Moskva
2023-07-31,1.1741009,-0.16383132,0.8320481,1.622503,Moskva
2023-08-31,1.2858881,-0.24487305,-0.7602009,1.20115,Moskva
2023-09-30,0.8228791,-1.3198258,-1.6422256,0.30002365,Moskva
2023-10-31,-0.14852345,0.29116157,0.08259236,-0.4864965,Moskva
2023-11-30,-0.688032,1.0311829,-0.08726684,-0.7742658,Moskva
2023-12-31,-1.276296,0.6874971,-0.454597,-0.987158,Moskva
2024-01-31,-1.8938507,0.46199933,-1.2187238,-1.0660584,Moskva
2024-02-29,-1.281807,0.07056186,-0.9153573,-0.98484695,Moskva
2024-03-31,-0.7958484,0.78238827,-1.578294,-0.84669656,Moskva
2024-04-30,0.30442634,1.0335666,0.56738526,-0.39503905,Moskva
2024-05-31,0.5002408,-0.3652279,-0.8561324,0.772611,Moskva
2024-06-30,1.3219426,-0.26833338,2.4255881,1.522196,Moskva
2024-07-31,1.548954,-1.5667431,0.32105967,1.622503,Moskva
2024-08-31,1.2606059,-1.1370449,-0.043257818,1.20115,Moskva
2024-09-30,1.0871918,-3.2891946,-1.1465555,0.30002365,Moskva
2024-10-31,0.08866082,0.124416254,0.7047691,-0.4864965,Moskva
2024-11-30,-0.6180186,0.8629408,0.76267284,-0.7742658,Moskva
2024-12-31,-1.0083535,0.30341104,-0.20698504,-0.987158,Moskva
2025-01-31,-0.78457725,1.2025987,-0.5268592,-1.0660584,Moskva
2025-02-28,-1.2484794,0.64226156,-1.6736227,-0.98617345,Moskva
2025-03-31,-0.3700966,0.8730278,-0.68039817,-0.8471266,Moskva
2025-04-30,0.038851053,0.6482666,0.3926506,-0.39503905,Moskva
2025-05-31,0.61079067,0.011892086,0.03419604,0.772611,Moskva
2025-06-30,0.9948066,-0.25288895,2.4781184,1.522196,Moskva
2025-07-31,1.4822422,0.20987555,2.0582533,1.622503,Moskva
2025-08-31,1.0296333,0.5602091,1.5612713,1.20115,Moskva
2025-09-30,0.68060195,-1.1860814,-1.4499446,0.30002365,Moskva
2025-10-31,0.009033366,0.44837677,1.2540473,-0.4864965,Moskva
2025-11-30,-0.3992988,1.2103598,0.6729863,-0.7742658,Moskva
2018-01-31,-1.1254238,-0.82279384,-0.44348386,-0.77434397,Murmansk
2018-02-28,-1.3695884,-1.0026376,-1.6691216,-1.0320477,Murmansk
2018-03-31,-1.3356059,-1.1562859,-1.2184145,-1.0593324,Murmansk
2018-04-30,-0.25257856,0.036613043,-0.4964998,-0.9281677,Murmansk
2018-05-31,0.59067845,1.6754098,-0.45714006,-0.22815853,Murmansk
2018-06-30,0.9198696,0.5569516,1.7610949,0.98680586,Murmansk
2018-07-31,1.8904912,-2.573201,-0.75737214,2.0017114,Murmansk
2018-08-31,1.324859,-0.39560133,1.9168385,1.4564499,Murmansk
2018-09-30,0.80569804,0.5405773,0.64886314,0.6181629,Murmansk
2018-10-31,-0.050391342,0.66226274,-0.47151414,-0.016766,Murmansk
2018-11-30,-0.29175237,0.93855286,-0.13446333,-0.49618354,Murmansk
2018-12-31,-0.90743923,-0.04125019,-0.9507958,-0.60320586,Murmansk
2019-01-31,-1.5204704,-0.45197007,-0.62566173,-0.77434397,Murmansk
2019-02-28,-1.2671462,-0.5967407,0.44682768,-1.0320477,Murmansk
2019-03-31,-0.8962286,-0.6543879,-0.11266249,-1.0593324,Murmansk
2019-04-30,-0.13183793,0.9518105,-1.529311,-0.9281677,Murmansk
2019-05-31,0.29757586,1.5400993,0.56495106,-0.22815853,Murmansk
2019-06-30,0.91957754,1.0048335,2.4822252,0.98680586,Murmansk
2019-07-31,1.0691849,0.30778515,0.6285392,2.0017114,Murmansk
2019-08-31,1.0466295,0.10239656,0.23157004,1.4564499,Murmansk
2019-09-30,0.71735257,0.61963254,0.8894708,0.6181629,Murmansk
2019-10-31,-0.30126238,0.817638,0.9920897,-0.016766,Murmansk
2019-11-30,-0.75480163,-0.07268791,-0.18215731,-0.49618354,Murmansk
2019-12-31,-0.7675893,-0.6148603,0.7421949,-0.60320586,Murmansk
2020-01-31,-1.1350507,-0.8854315,0.021139333,-0.77434397,Murmansk
2020-02-29,-0.91849875,-1.1223195,0.48037907,-1.0333728,Murmansk
2020-03-31,-0.6875548,-1.308577,0.01290754,-1.0593112,Murmansk
2020-04-30,-0.38989988,-1.1424934,0.427026,-0.9281677,Murmansk
2020-05-31,0.17692113,2.2148924,0.6940873,-0.22815853,Murmansk
2020-06-30,1.1638349,-0.09951118,-0.24464104,0.98680586,Murmansk
2020-07-31,1.5525734,-1.1036012,0.5619004,2.0017114,Murmansk
2020-08-31,1.1827691,-0.17635319,1.8579972,1.4564499,Murmansk
2020-09-30,0.8007541,0.44618958,0.3159255,0.6181629,Murmansk
2020-10-31,0.14941496,0.80525243,0.9506908,-0.016766,Murmansk
2020-11-30,-0.21435647,1.0896465,0.7924014,-0.49618354,Murmansk
2020-12-31,-0.8286725,-0.12406504,-0.65176487,-0.60320586,Murmansk
2021-01-31,-1.4999421,-0.5650512,-0.20811594,-0.77434397,Murmansk
2021-02-28,-1.8596938,-0.82682043,-1.0835961,-1.0320477,Murmansk
2021-03-31,-0.89855456,-0.84845865,-0.82036346,-1.0593324,Murmansk
2021-04-30,-0.14829491,0.7379927,0.2743125,-0.9281677,Murmansk
2021-05-31,0.22654974,1.7822793,0.48587534,-0.22815853,Murmansk
2021-06-30,1.3599169,-0.36462072,1.0249548,0.98680586,Murmansk
2021-07-31,1.4510075,-1.2523746,0.533113,2.0017114,Murmansk
2021-08-31,1.1626599,0.4903889,1.9432609,1.4564499,Murmansk
2021-09-30,0.45789915,0.5557293,-0.0013900747,0.6181629,Murmansk
2021-10-31,0.025616543,0.8553263,1.5429653,-0.016766,Murmansk
2021-11-30,-0.8098449,0.66622335,0.03569186,-0.49618354,Murmansk
2021-12-31,-1.356306,-0.41559368,-0.38579568,-0.60320586,Murmansk
2022-01-31,-1.222606,-0.73762095,-0.15498035,-0.77434397,Murmansk
2022-02-28,-1.0843054,-0.98143053,-0.04557326,-1.0320477,Murmansk
2022-03-31,-0.69882727,-1.0286665,-1.118847,-1.0593324,Murmansk
2022-04-30,-0.33026993,0.422738,-0.62917536,-0.9281677,Murmansk
2022-05-31,0.23074816,2.2599053,-0.3054747,-0.22815853,Murmansk
2022-06-30,1.1433822,0.65508276,1.3068887,0.98680586,Murmansk
2022-07-31,1.665948,0.0997392,2.7329082,2.0017114,Murmansk
2022-08-31,1.5096067,0.018806871,0.9333373,1.4564499,Murmansk
2022-09-30,0.636892,0.49050128,-0.62565506,0.6181629,Murmansk
2022-10-31,0.16899498,1.0638348,-0.7047021,-0.016766,Murmansk
2022-11-30,-0.4171827,0.57051724,-1.7848765,-0.49618354,Murmansk
2022-12-31,-1.0533636,-0.45161453,-1.3532554,-0.60320586,Murmansk
2023-01-31,-0.8334,-0.82372755,-1.0599996,-0.77434397,Murmansk
2023-02-28,-1.0151724,-1.0404221,-1.6006719,-1.0320477,Murmansk
2023-03-31,-1.1528063,-1.2218176,-1.3289328,-1.0593324,Murmansk
2023-04-30,-0.27028614,0.13431518,-1.7748127,-0.9281677,Murmansk
2023-05-31,0.6524145,1.5483567,-1.1918865,-0.22815853,Murmansk
2023-06-30,0.9916516,-0.40228418,-0.7614421,0.98680586,Murmansk
2023-07-31,1.3624696,-1.2745208,-0.7055647,2.0017114,Murmansk
2023-08-31,1.4586176,-0.4980152,-0.8398336,1.4564499,Murmansk
2023-09-30,1.0271149,0.91094506,0.467758,0.6181629,Murmansk
2023-10-31,-0.21327078,1.0033995,-0.6456498,-0.016766,Murmansk
2023-11-30,-1.0436715,-0.16248064,-1.6365643,-0.49618354,Murmansk
2023-12-31,-1.3027538,-0.61803097,-1.5937518,-0.60320586,Murmansk
2024-01-31,-1.5124927,-0.8470732,-1.5008625,-0.77434397,Murmansk
2024-02-29,-1.2648925,-1.0906245,-1.2829256,-1.0333728,Murmansk
2024-03-31,-0.6751244,-1.1218644,-0.5209984,-1.0593112,Murmansk
2024-04-30,-0.5893557,0.17753327,0.00072602526,-0.9281677,Murmansk
2024-05-31,0.19063298,1.8475106,-0.43284953,-0.22815853,Murmansk
2024-06-30,1.2851733,0.6110542,1.4056042,0.98680586,Murmansk
2024-07-31,1.6583104,-0.76917756,0.7510707,2.0017114,Murmansk
2024-08-31,1.554549,-3.226143,-0.6420651,1.4564499,Murmansk
2024-09-30,1.1445297,-0.9330998,1.0105699,0.6181629,Murmansk
2024-10-31,0.14892021,0.8042269,0.12746723,-0.016766,Murmansk
2024-11-30,-0.4844193,0.59562546,0.7416217,-0.49618354,Murmansk
2024-12-31,-1.0487254,0.16013776,0.13164622,-0.60320586,Murmansk
2025-01-31,-1.2098491,-0.21890774,-0.0064770314,-0.77434397,Murmansk
2025-02-28,-0.80138624,-0.3210655,-1.1751899,-1.0320477,Murmansk
2025-03-31,-0.6273064,-0.37510213,-0.30848077,-1.0593324,Murmansk
2025-04-30,-0.44543788,0.7365511,0.21532966,-0.9281677,Murmansk
2025-05-31,0.37108943,2.4839323,0.22961326,-0.22815853,Murmansk
2025-06-30,0.88716865,0.3397794,0.42256948,0.98680586,Murmansk
2025-07-31,1.4657569,-0.89035827,0.84600425,2.0017114,Murmansk
2025-08-31,1.4128472,-0.77170306,1.8647052,1.4564499,Murmansk
2025-09-30,1.0602762,0.21670641,0.73501813,0.6181629,Murmansk
2025-10-31,0.2632842,0.9681394,0.37204567,-0.016766,Murmansk
2025-11-30,-0.56627816,0.90568,0.6215817,-0.49618354,Murmansk
2018-01-31,-0.7564279,-0.62674,-0.40310135,-0.8047009,Nenets
2018-02-28,-1.2919661,-0.7417549,-1.2261821,-0.95963675,Nenets
2018-03-31,-1.6097205,-0.79631394,-1.1268773,-0.97881216,Nenets
2018-04-30,-0.46247643,-0.45731404,-0.019452156,-0.8846463,Nenets
2018-05-31,0.048285626,1.1472132,-0.86047566,-0.24537882,Nenets
2018-06-30,0.78023076,0.8744119,0.8106711,0.88501406,Nenets
2018-07-31,1.5649748,-2.4466085,-1.3094825,2.107145,Nenets
2018-08-31,1.246939,-1.2654011,1.0111542,1.4751827,Nenets
2018-09-30,0.9455603,0.52663,1.8227668,0.5655019,Nenets
2018-10-31,0.156947,1.0037771,1.5287395,-0.053756513,Nenets
2018-11-30,-0.63723665,0.923238,1.5734242,-0.536478,Nenets
2018-12-31,-0.5587422,0.39907926,-0.18803123,-0.65054595,Nenets
2019-01-31,-1.5529999,-0.024387147,-0.6001381,-0.8047009,Nenets
2019-02-28,-1.2525482,-0.22805743,0.045187045,-0.95963675,Nenets
2019-03-31,-0.65611905,-0.3713275,-0.5169925,-0.97881216,Nenets
2019-04-30,-0.30146846,0.025475128,-0.43650854,-0.8846463,Nenets
2019-05-31,0.19708969,1.84275,0.08939492,-0.24537882,Nenets
2019-06-30,0.7400312,1.34414,1.4253908,0.88501406,Nenets
2019-07-31,1.326826,0.1904184,1.979663,2.107145,Nenets
2019-08-31,1.0983654,0.40204418,1.0483074,1.4751827,Nenets
2019-09-30,0.80432713,0.39723316,0.88638604,0.5655019,Nenets
2019-10-31,-0.044012003,0.8849506,0.89925176,-0.053756513,Nenets
2019-11-30,-0.7631512,0.16934629,0.83758855,-0.536478,Nenets
2019-12-31,-0.79893345,-0.20205109,-0.1980859,-0.65054595,Nenets
2020-01-31,-1.0779496,-0.46209273,0.23452882,-0.8047009,Nenets
2020-02-29,-0.6896342,-0.5995976,0.24163273,-0.96046454,Nenets
2020-03-31,-0.41051015,-0.7274398,0.8722079,-0.9788063,Nenets
2020-04-30,-0.23986483,-0.46163815,-0.46052325,-0.8846463,Nenets
2020-05-31,0.42260328,1.8720338,0.043335,-0.24537882,Nenets
2020-06-30,0.94417965,0.43301105,1.0542451,0.88501406,Nenets
2020-07-31,1.6542895,-1.1849792,0.61912644,2.107145,Nenets
2020-08-31,1.3188028,-1.2302792,0.95191294,1.4751827,Nenets
2020-09-30,0.9686804,0.35542855,1.050757,0.5655019,Nenets
2020-10-31,0.169112,0.87322694,1.0694547,-0.053756513,Nenets
2020-11-30,-0.15947163,1.0409608,0.61198777,-0.536478,Nenets
2020-12-31,-1.1188171,0.22296916,-0.36383396,-0.65054595,Nenets
2021-01-31,-2.0479,-0.061606906,-1.4313769,-0.8047009,Nenets
2021-02-28,-2.2526143,-0.16134423,-1.5722587,-0.95963675,Nenets
2021-03-31,-1.1059093,-0.22271445,-0.46020493,-0.97881216,Nenets
2021-04-30,0.007367279,1.335171,-0.6851656,-0.8846463,Nenets
2021-05-31,0.52282226,1.299209,1.135744,-0.24537882,Nenets
2021-06-30,1.1135253,-0.48384708,0.43179414,0.88501406,Nenets
2021-07-31,1.3080184,-1.8582064,0.85484034,2.107145,Nenets
2021-08-31,1.3240048,0.32102117,2.7541702,1.4751827,Nenets
2021-09-30,0.6719617,0.885611,1.0624725,0.5655019,Nenets
2021-10-31,0.10714,0.8586234,0.26867396,-0.053756513,Nenets
2021-11-30,-0.8111404,0.99832743,-0.07407262,-0.536478,Nenets
2021-12-31,-1.4781966,0.29093865,-0.8151629,-0.65054595,Nenets
2022-01-31,-1.1826848,0.0034345025,-0.18591045,-0.8047009,Nenets
2022-02-28,-0.822952,-0.20072718,-0.16944215,-0.95963675,Nenets
2022-03-31,-0.97012687,-0.32343757,-0.81816864,-0.97881216,Nenets
2022-04-30,-0.3685646,0.74828273,-0.5429233,-0.8846463,Nenets
2022-05-31,0.3668845,1.8387992,-0.5056955,-0.24537882,Nenets
2022-06-30,1.02973,-1.0525079,0.03569211,0.88501406,Nenets
2022-07-31,1.6741183,-1.7882458,0.20861383,2.107145,Nenets
2022-08-31,1.5499377,-2.3156452,0.16652231,1.4751827,Nenets
2022-09-30,0.68647164,0.48177406,-0.19780046,0.5655019,Nenets
2022-10-31,0.36241323,0.8694453,-0.6642837,-0.053756513,Nenets
2022-11-30,-0.5277577,0.32087842,-1.5513867,-0.536478,Nenets
2022-12-31,-1.135061,-0.17237732,-1.9291763,-0.65054595,Nenets
2023-01-31,-0.9329221,-0.40216064,-0.95586747,-0.8047009,Nenets
2023-02-28,-0.8620255,-0.56426823,-1.6372269,-0.95963675,Nenets
2023-03-31,-0.8827048,-0.58062327,-1.426208,-0.97881216,Nenets
2023-04-30,-0.41613445,-0.535702,-1.619929,-0.8846463,Nenets
2023-05-31,0.58795077,1.5119039,-1.4313531,-0.24537882,Nenets
2023-06-30,0.8384263,0.2928599,-0.76063335,0.88501406,Nenets
2023-07-31,1.647024,-0.87265664,-0.50387883,2.107145,Nenets
2023-08-31,1.5684727,-1.8056474,-0.6627659,1.4751827,Nenets
2023-09-30,1.0955143,0.4347963,0.060673688,0.5655019,Nenets
2023-10-31,0.07931205,1.20436,-0.35727885,-0.053756513,Nenets
2023-11-30,-0.75828165,0.64815396,-1.3730794,-0.536478,Nenets
2023-12-31,-1.2472564,0.019086247,-2.0057585,-0.65054595,Nenets
2024-01-31,-1.2657644,-0.23355745,-1.5783476,-0.8047009,Nenets
2024-02-29,-1.0938822,-0.39747134,-1.686806,-0.96046454,Nenets
2024-03-31,-1.0545151,-0.52144027,-0.18855676,-0.9788063,Nenets
2024-04-30,-0.8208107,-0.4025972,0.8918036,-0.8846463,Nenets
2024-05-31,-0.13084108,0.43081555,0.5059611,-0.24537882,Nenets
2024-06-30,0.69271886,1.742921,0.90866363,0.88501406,Nenets
2024-07-31,1.4859471,-1.1847539,0.06969768,2.107145,Nenets
2024-08-31,1.3920354,-3.6600518,-1.9005717,1.4751827,Nenets
2024-09-30,1.1832838,-1.7033006,0.82844996,0.5655019,Nenets
2024-10-31,0.26737532,0.54899067,0.336361,-0.053756513,Nenets
2024-11-30,-0.3690857,0.33283117,0.78014606,-0.536478,Nenets
2024-12-31,-0.7149345,0.11685573,0.44636062,-0.65054595,Nenets
2025-01-31,-1.1093714,-0.3734937,-0.26929694,-0.8047009,Nenets
2025-02-28,-0.92410535,-0.5279576,-0.1984369,-0.95963675,Nenets
2025-03-31,-0.60361373,-0.49555567,0.27192903,-0.97881216,Nenets
2025-04-30,-0.42101902,0.05759986,-0.0034217204,-0.8846463,Nenets
2025-05-31,0.22425877,1.4654777,-0.4010913,-0.24537882,Nenets
2025-06-30,0.86542463,1.0485706,1.6543653,0.88501406,Nenets
2025-07-31,1.2848234,-0.048177708,1.3936837,2.107145,Nenets
2025-08-31,1.5699371,-1.609753,0.6618435,1.4751827,Nenets
2025-09-30,1.0695702,0.14657459,1.2044728,0.5655019,Nenets
2025-10-31,0.32976657,0.7943987,-0.04887422,-0.053756513,Nenets
2025-11-30,-0.60135263,0.40970135,0.68205583,-0.536478,Nenets
2018-01-31,-1.2716049,0.69825613,-0.17190173,-1.0151361,Nizhegorod
2018-02-28,-1.6661918,0.6458236,-0.20030788,-0.8599164,Nizhegorod
2018-03-31,-1.4027467,0.34564993,-0.77944297,-0.83251214,Nizhegorod
2018-04-30,-0.15685168,1.6472316,0.26144436,-0.47340652,Nizhegorod
2018-05-31,0.7586036,-0.39952934,-0.9077545,0.62154776,Nizhegorod
2018-06-30,1.0010602,-0.7811518,0.35409918,1.614658,Nizhegorod
2018-07-31,1.4449669,-0.7009349,1.5186949,1.7509123,Nizhegorod
2018-08-31,1.3093007,-2.113229,-0.7873005,1.1440039,Nizhegorod
2018-09-30,0.79424286,-1.6332787,0.28341874,0.16850643,Nizhegorod
2018-10-31,0.023465043,0.2615346,0.29837358,-0.51088214,Nizhegorod
2018-11-30,-0.76703835,0.43181562,-0.6857495,-0.7453914,Nizhegorod
2018-12-31,-1.3028413,-0.17358127,-0.509443,-0.9856644,Nizhegorod
2019-01-31,-1.4223043,-0.40173495,0.03224844,-1.0151361,Nizhegorod
2019-02-28,-1.0176836,-0.4510009,0.7110792,-0.8599164,Nizhegorod
2019-03-31,-0.7192885,0.7671927,-0.5392593,-0.83251214,Nizhegorod
2019-04-30,-0.09622955,1.2961102,-1.1937721,-0.47340652,Nizhegorod
2019-05-31,0.9017256,-0.20916896,0.06696007,0.62154776,Nizhegorod
2019-06-30,1.2054387,-1.7879032,-0.09162406,1.614658,Nizhegorod
2019-07-31,1.0358884,-0.15698412,1.7113771,1.7509123,Nizhegorod
2019-08-31,0.872815,0.15230204,1.4205579,1.1440039,Nizhegorod
2019-09-30,0.46811906,-0.4539221,-0.3808868,0.16850643,Nizhegorod
2019-10-31,0.1293778,1.1787028,2.8090515,-0.51088214,Nizhegorod
2019-11-30,-0.62655514,0.8873294,-0.493246,-0.7453914,Nizhegorod
2019-12-31,-0.8134673,1.0558764,0.2142074,-0.9856644,Nizhegorod
2020-01-31,-0.8009832,1.0025957,0.25803328,-1.0151361,Nizhegorod
